bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1980501,1569921,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980501,1577174,2025-05-23,Senate,"Do pass as amended",4,0,0,3,7
1980502,1563115,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1980502,1572445,2025-05-15,Senate,"Consent Calendar 2nd SB772 Cabaldon",34,0,0,6,40
1980503,1559399,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1980503,1572431,2025-05-15,Senate,"Consent Calendar 2nd SB773 Ashby",34,0,0,6,40
1980504,1559387,2025-04-28,Senate,"Do pass as amended",11,0,0,0,11
1980504,1569837,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980504,1577389,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980504,1581734,2025-05-29,Senate,"Special Consent SB774 Ashby",38,0,0,2,40
1980505,1559473,2025-04-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1980505,1569863,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980505,1577279,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1980506,1559380,2025-04-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1980506,1569874,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980506,1577953,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1980507,1536769,2025-04-02,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,1,0,0,7
1980507,1559366,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1980507,1577638,2025-05-23,Senate,"Do pass",5,1,0,1,7
1980507,1577639,2025-05-23,Senate,"[05-23-2025] set for [First] hearing: Reconsideration of favorable vote granted",6,0,0,1,7
1980507,1577640,2025-05-23,Senate,"Do pass",4,2,0,1,7
1980508,1540920,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1980508,1552903,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1980508,1577137,2025-05-23,Senate,"Do pass",5,0,0,2,7
1980509,1538881,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",10,0,0,1,11
1980509,1556104,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1980511,1538863,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Local Government]",10,0,0,1,11
1980511,1562894,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1980511,1569871,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980511,1577665,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980511,1581703,2025-05-29,Senate,"Special Consent SB781 Reyes et al",38,0,0,2,40
1980512,1567918,2025-05-07,Senate,"Do pass as amended",7,0,0,0,7
1980512,1580528,2025-05-28,Senate,"Senate 3rd Reading SB782 Pérez Urgency Clause",38,0,0,2,40
1980513,1542748,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,0,0,1,15
1980514,1535101,2025-04-02,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",5,0,0,2,7
1980514,1562776,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",10,0,0,3,13
1980514,1569846,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980514,1577921,2025-05-23,Senate,"Do pass",5,0,0,2,7
1980515,1571577,2025-05-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1980515,1573561,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980515,1577821,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980515,1581774,2025-05-29,Senate,"Special Consent SB785 Caballero",38,0,0,2,40
1980516,1556199,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",5,2,0,0,7
1980516,1563086,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,2,0,0,13
1980516,1581727,2025-05-29,Senate,"Senate 3rd Reading SB786 Arreguín",28,10,0,2,40
1980517,1554654,2025-04-21,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",14,2,0,1,17
1980517,1569811,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980517,1577911,2025-05-23,Senate,"Do pass",5,1,0,1,7
1980518,1559486,2025-04-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1980519,1555967,2025-04-23,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",3,1,0,1,5
1980519,1569868,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980520,1552911,2025-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Education]",11,0,0,0,11
1980520,1562826,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,1,7
1980520,1573574,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980520,1577712,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980521,1554595,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Rules]",12,1,0,2,15
1980522,1540965,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1980522,1557572,2025-04-24,Senate,"Consent Calendar 2nd SB792 Arreguín",37,0,0,3,40
1980523,1540966,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",15,0,0,0,15
1980523,1563100,2025-04-29,Senate,"Do pass and be ordered to the Consent Calendar",13,0,0,0,13
1980523,1568658,2025-05-08,Senate,"Consent Calendar 2nd SB793 Archuleta",36,0,0,4,40
1980526,1557504,2025-04-23,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1980526,1569923,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980527,1555932,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Energy, Utilities and Communications]",8,0,0,0,8
1980527,1562965,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,1,0,3,17
1980527,1573625,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980528,1559483,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,0,1,5
1980528,1561084,2025-04-28,Senate,"Do pass and be ordered to the Consent Calendar",4,0,0,1,5
1980528,1565310,2025-05-05,Senate,"Consent Calendar 2nd SB798 Rubio",38,0,0,2,40
1980529,1542809,2025-04-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Revenue and Taxation]",10,2,0,1,13
1980529,1555887,2025-04-23,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",2,1,0,2,5
1980529,1555888,2025-04-23,Senate,"[First] hearing set for [04-23-2025]: Failed passage in Committee. Reconsideration granted",5,0,0,0,5
1980530,1561113,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1980530,1569744,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980530,1577359,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1980532,1552832,2025-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Housing]",5,0,0,0,5
1980532,1562886,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1980532,1577464,2025-05-23,Senate,"Consent Calendar 2nd SB802 Ashby",36,0,0,4,40
1980533,1540823,2025-04-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,1,7
1980533,1559490,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1980534,1563061,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",16,0,0,1,17
1980534,1573558,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980534,1577863,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980535,1556122,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1980535,1568674,2025-05-08,Senate,"Consent Calendar 2nd SB805 Pérez",36,0,0,4,40
1980538,1542763,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
1980538,1552922,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1980538,1577490,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1980538,1580518,2025-05-28,Senate,"Senate 3rd Reading SB808 Caballero",38,0,0,2,40
1980539,1542785,2025-04-09,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",4,1,0,0,5
1980539,1556163,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",12,1,0,0,13
1980539,1573547,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980539,1577564,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1980539,1581706,2025-05-29,Senate,"Senate 3rd Reading SB809 Durazo",28,10,0,2,40
1980542,1564158,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,0,0,2,11
1980542,1573605,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980542,1577413,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980542,1580524,2025-05-28,Senate,"Senate 3rd Reading SB812 Allen",35,0,0,5,40
1980543,1562769,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",10,0,0,3,13
1980543,1569924,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980544,1540829,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Housing] with the recommendation: To Consent Calendar",5,0,0,0,5
1980544,1563067,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1980544,1569858,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980545,1562900,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,1,0,1,7
1980545,1569807,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980548,1554566,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,1,0,2,7
1980548,1554567,2025-04-22,Senate,"[04-22-2025] set for [First] hearing: Reconsideration of favorable vote granted",2,4,0,1,7
1980548,1573494,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980549,1555953,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1980549,1565286,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1980550,1562851,2025-04-29,Senate,"Do pass",6,0,0,0,6
1980550,1579300,2025-05-27,Senate,"Senate 3rd Reading SB820 Stern",39,0,0,1,40
1980551,1540865,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,1,6
1980551,1552858,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1980552,1556130,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
1980552,1565258,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1980552,1577383,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980552,1581793,2025-05-29,Senate,"Special Consent SB822 Becker",38,0,0,2,40
1980553,1545017,2025-04-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1980553,1559369,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1980554,1554553,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,1,6
1980554,1565355,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1980555,1535024,2025-04-02,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",5,2,0,0,7
1980555,1556038,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,2,0,0,13
1980556,1562929,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,0,1,5
1980556,1569834,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980557,1562942,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,2,0,0,7
1980557,1573590,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980557,1577303,2025-05-23,Senate,"Do pass",5,1,0,1,7
1980557,1580551,2025-05-28,Senate,"Senate 3rd Reading SB827 Gonzalez et al",28,10,0,2,40
1980559,1544965,2025-04-09,Senate,"Do pass, but first be re-referred to the Committee on [Natural Resources and Water]",8,2,0,1,11
1980559,1554582,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,2,0,1,7
1980559,1565352,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1980560,1540808,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",6,0,0,0,6
1980560,1557559,2025-04-24,Senate,"Consent Calendar 2nd SB830 Arreguín",37,0,0,3,40
1980561,1540799,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,2,7
1980563,1554538,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",12,0,0,3,15
1980563,1565262,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1980563,1577285,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980564,1554451,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,1,0,0,6
1980564,1565331,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1980564,1577268,2025-05-23,Senate,"Do pass",5,1,0,1,7
1980565,1542736,2025-04-09,Senate,"Do pass",6,0,0,1,7
1980566,1554626,2025-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,2,0,1,17
1980566,1565351,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1980568,1555980,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Local Government]",9,2,0,0,11
1980568,1567903,2025-05-07,Senate,"Do pass",5,1,0,1,7
1980569,1540977,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Environmental Quality]",5,0,0,2,7
1980569,1562958,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1980569,1569861,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980569,1577168,2025-05-23,Senate,"Do pass",5,0,0,2,7
1980569,1580522,2025-05-28,Senate,"Senate 3rd Reading SB839 Laird",32,0,0,8,40
1980570,1562770,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1980570,1569876,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980570,1577916,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980571,1556049,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Public Safety]",11,0,0,2,13
1980571,1562790,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,1,6
1980572,1562927,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,3,0,1,17
1980572,1573603,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980572,1577306,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1980574,1526920,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",12,0,0,3,15
1980574,1580540,2025-05-28,Senate,"Senate 3rd Reading SB844 Rubio",39,0,0,1,40
1980575,1542698,2025-04-09,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Labor, Public Employment and Retirement ]",7,0,0,0,7
1980575,1562910,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1980575,1579267,2025-05-27,Senate,"Senate 3rd Reading SB845 Pérez et al",39,0,0,1,40
1980576,1567910,2025-05-06,Senate,"Do pass and be ordered to the Consent Calendar",12,0,0,1,13
1980576,1572439,2025-05-15,Senate,"Consent Calendar 2nd SB846 McNerney",34,0,0,6,40
1980577,1542726,2025-04-09,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",5,0,0,0,5
1980577,1562765,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1980577,1581744,2025-05-29,Senate,"Senate 3rd Reading SB847 Reyes By Cortese",38,0,0,2,40
1980578,1556006,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Public Safety]",7,0,0,0,7
1980578,1563004,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,0,6
1980578,1573506,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980578,1577881,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1980580,1561120,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Labor, Public Employment and Retirement ]",6,0,0,0,6
1980580,1562849,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,0,0,1,5
1980580,1573583,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980581,1503912,2025-03-03,Senate,"Senate 3rd Reading SCR27 Choi",37,0,0,2,39
1980581,1552847,2025-04-21,Assembly,"Be adopted. To Consent Calendar",10,0,0,1,11
1980581,1557489,2025-04-24,Assembly,"SCR 27 Choi Consent Calendar Second Day Regular Session",75,0,0,4,79
1980582,1508042,2025-03-06,Senate,"Senate 3rd Reading SR19 Wahab et al",34,0,0,5,39
1980583,1568611,2025-05-08,Senate,"Senate 3rd Reading SR20 Cortese et al",36,0,0,4,40
1980585,1525437,2025-03-24,Senate,"Senate 3rd Reading SR22 Wiener et al",26,1,0,13,40
1982217,1561099,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",17,0,0,1,18
1982217,1577146,2025-05-23,Assembly,"Do pass",13,0,0,2,15
1982218,1561052,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",17,0,0,1,18
1982218,1577805,2025-05-23,Assembly,"Do pass",13,0,0,2,15
1982219,1561041,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",13,1,0,4,18
1982219,1577650,2025-05-23,Assembly,"Do pass",11,1,0,3,15
1982220,1561158,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",16,0,0,2,18
1982220,1571605,2025-05-14,Assembly,"Do pass",15,0,0,0,15
1982220,1573624,2025-05-19,Assembly,"AB 1504 Berman Assembly Third Reading",67,0,0,12,79
1982221,1503915,2025-03-03,Assembly,"Be adopted. To third reading",6,0,0,5,11
1982221,1557491,2025-04-24,Senate,"Special Consent ACR41 Patterson et al",37,0,0,3,40
1982222,1511500,2025-03-10,Assembly,"Be adopted. To third reading",9,0,0,2,11
1983852,1562838,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",8,0,0,0,8
1983852,1577877,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1983853,1511455,2025-03-10,Assembly,"Be adopted. To third reading",9,0,0,2,11
1983854,1519129,2025-03-17,Senate,"Senate 3rd Reading SCR29 McNerney",37,0,0,3,40
1983854,1552917,2025-04-21,Assembly,"Be adopted. To Consent Calendar",10,0,0,1,11
1983854,1557523,2025-04-24,Assembly,"SCR 29 McNerney Consent Calendar Second Day Regular Session",75,0,0,4,79
1983855,1508044,2025-03-06,Senate,"Senate 3rd Reading SCR30 Smallwood-Cuevas",34,0,0,5,39
1983855,1519116,2025-03-17,Assembly,"Be adopted. To Consent Calendar",10,0,0,1,11
1983855,1523556,2025-03-20,Assembly,"SCR 30 Smallwood-Cuevas Consent Calendar Second Day Regular Session",67,0,0,13,80
1983856,1517829,2025-03-13,Senate,"Senate 3rd Reading SR23 Rubio et al",28,2,0,10,40
1983857,1523506,2025-03-20,Senate,"Senate 3rd Reading SR24 Wahab et al",38,0,0,2,40
1983858,1511456,2025-03-10,Senate,"Senate 3rd Reading SR25 Limón",38,0,0,1,39
1983859,1523551,2025-03-20,Senate,"Senate 3rd Reading SR26 Padilla et al",38,0,0,2,40
1986151,1542732,2025-04-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",8,0,0,0,8
1986152,1530381,2025-03-28,Assembly,"Be adopted. To Consent Calendar",7,0,0,4,11
1986152,1536814,2025-04-03,Assembly,"ACR 42 Pacheco Consent Calendar Second Day Regular Session",74,0,0,5,79
1986152,1572388,2025-05-15,Senate,"Special Consent ACR42 Pacheco et al",34,0,0,6,40
1986153,1503918,2025-03-03,Assembly,"Be adopted. To Consent Calendar",6,0,0,5,11
1986153,1508048,2025-03-06,Assembly,"ACR 43 Pacheco Consent Calendar Second Day",76,0,0,4,80
1986153,1536793,2025-04-03,Senate,"Special Consent ACR43 Pacheco et al",39,0,0,1,40
1986154,1503928,2025-03-03,Assembly,"Be adopted. To Consent Calendar",6,0,0,5,11
1986154,1508045,2025-03-06,Assembly,"HR 20 Ransom Consent Calendar Second Day Regular Session",76,0,0,4,80
1987922,1565306,2025-05-05,Assembly,"Do pass. To Consent Calendar",9,0,0,0,9
1987922,1569814,2025-05-12,Assembly,"AB 1507 Banking and Finance Consent Calendar Second Day Regular Session",77,0,0,2,79
1987923,1530378,2025-03-28,Assembly,"Be adopted. To third reading",7,0,0,4,11
1987923,1572409,2025-05-15,Senate,"Special Consent ACR44 Pacheco et al",34,0,0,6,40
1987924,1561021,2025-04-29,Senate,"Do pass and be ordered to the Consent Calendar",5,0,0,0,5
1987924,1565288,2025-05-05,Senate,"Consent Calendar 2nd SB851 E. & C.A. (Cervantes)",38,0,0,2,40
1987925,1561129,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1987925,1572385,2025-05-15,Senate,"Consent Calendar 2nd SB852 E. & C.A. (Cervantes)",34,0,0,6,40
1987926,1519126,2025-03-17,Senate,"Senate 3rd Reading SCR31 Allen",37,0,0,3,40
1987926,1552859,2025-04-21,Assembly,"Be adopted. To Consent Calendar",10,0,0,1,11
1987926,1557533,2025-04-24,Assembly,"SCR 31 Allen Consent Calendar Second Day Regular Session",75,0,0,4,79
1987927,1525432,2025-03-24,Senate,"Senate 3rd Reading SCR32 Allen",35,0,0,5,40
1987927,1552882,2025-04-21,Assembly,"Be adopted. To Consent Calendar",10,0,0,1,11
1987927,1557525,2025-04-24,Assembly,"SCR 32 Allen Consent Calendar Second Day Regular Session",75,0,0,4,79
1990391,1544975,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,1,8
1990391,1577167,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1990392,1545016,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,1,8
1990392,1556124,2025-04-23,Assembly,"Do pass",15,0,0,0,15
1990392,1568601,2025-05-08,Assembly,"AB 1509 M. & V. A. Assembly Third Reading By SCHIAVO",72,0,0,7,79
1990393,1565278,2025-05-05,Assembly,"Be adopted. To Consent Calendar",9,0,0,2,11
1990393,1568657,2025-05-08,Assembly,"ACR 45 Quirk-Silva Consent Calendar Second Day Regular Session",69,0,0,10,79
1990394,1555992,2025-04-23,Assembly,"Be adopted. To third reading",7,0,0,0,7
1990394,1573546,2025-05-19,Assembly,"AJR 3 Schiavo Assembly Third Reading",64,2,0,13,79
1990395,1519117,2025-03-17,Assembly,"Be adopted. To third reading",10,0,0,1,11
1990396,1528309,2025-03-26,Senate,"Be adopted as amended",4,1,0,0,5
1990396,1538955,2025-04-07,Senate,"Senate 3rd Reading SJR2 Cortese et al",29,7,0,4,40
1990397,1565359,2025-05-05,Senate,"Senate 3rd Reading SR27 Gonzalez et al",38,0,0,2,40
1991546,1556128,2025-04-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1991546,1567861,2025-05-07,Assembly,"Do pass",15,0,0,0,15
1991546,1569798,2025-05-12,Assembly,"AB 1510 Public Employment and Re Assembly Third Reading By McKINNOR",73,1,0,5,79
1991548,1511484,2025-03-10,Assembly,"Be adopted. To Consent Calendar",9,0,0,2,11
1991548,1517621,2025-03-13,Assembly,"ACR 46 Soria Consent Calendar Second Day",68,0,0,12,80
1991548,1536820,2025-04-03,Senate,"Special Consent ACR46 Soria et al",39,0,0,1,40
1991549,1511462,2025-03-10,Assembly,"Be adopted. To third reading",9,0,0,2,11
1991549,1536816,2025-04-03,Senate,"Special Consent ACR47 Chen et al",39,0,0,1,40
1991550,1511493,2025-03-10,Assembly,"Be adopted. To third reading",9,0,0,2,11
1991550,1557479,2025-04-24,Senate,"Special Consent ACR48 DeMaio et al",37,0,0,3,40
1991551,1511419,2025-03-10,Assembly,"Be adopted. To Consent Calendar",9,0,0,2,11
1991551,1517614,2025-03-13,Assembly,"HR 22 Soria Consent Calendar Second Day Regular Session",68,0,0,12,80
1991552,1525425,2025-03-24,Assembly,"Be adopted. To third reading",11,0,0,0,11
1991553,1542791,2025-04-09,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary] with the recommendation: To Consent Calendar",5,0,0,0,5
1991553,1564302,2025-05-01,Senate,"Consent Calendar 2nd SB853 L., P.E. & R. (Smallwood-Cuevas)",37,0,0,3,40
1991554,1542790,2025-04-09,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1991554,1564190,2025-05-01,Senate,"Consent Calendar 2nd SB854 L., P.E. & R. (Smallwood-Cuevas)",37,0,0,3,40
1991555,1579243,2025-05-27,Senate,"Senate 3rd Reading SCR33 Padilla et al",39,0,0,1,40
1991556,1517830,2025-03-13,Senate,"Senate 3rd Reading SR28 Hurtado et al",36,0,0,4,40
1992995,1519115,2025-03-17,Assembly,"Be adopted. To third reading",10,0,0,1,11
1992995,1557502,2025-04-24,Senate,"Special Consent ACR49 DeMaio et al",37,0,0,3,40
1992996,1519128,2025-03-17,Assembly,"Be adopted. To third reading",10,0,0,1,11
1992996,1557505,2025-04-24,Senate,"Special Consent ACR50 Ahrens et al",37,0,0,3,40
1994335,1517616,2025-03-13,Assembly,"Be adopted. To third reading",9,0,0,2,11
1994336,1540958,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Military and Veterans Affairs] with the recommendation: To Consent Calendar",15,0,0,0,15
1994336,1559500,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,0,1,5
1994336,1569927,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1994336,1577310,2025-05-23,Senate,"Do pass",6,0,0,1,7
1994336,1581790,2025-05-29,Senate,"Special Consent SB855 M.&V.A. (Archuleta)",38,0,0,2,40
1994337,1557547,2025-04-24,Senate,"Senate 3rd Reading SCR34 Grove et al",38,0,0,2,40
1994337,1569872,2025-05-12,Assembly,"Be adopted. To Consent Calendar",7,0,0,4,11
1994337,1572419,2025-05-15,Assembly,"SCR 34 Grove Consent Calendar Second Day Regular Session",69,0,0,10,79
1994338,1523642,2025-03-20,Senate,"Senate 3rd Reading SCR35 Grayson",38,0,0,2,40
